height, expanded nodes, train_precision, test_precision
3,25,0.8173076923076923,0.8181818181818182
3,20,0.8355263157894737,0.7394366197183099
3,24,0.8566176470588235,0.8560606060606061
3,23,0.8554216867469879,0.7659574468085106
3,24,0.7981366459627329,0.8303030303030303
3,24,0.8709090909090909,0.8235294117647058
3,24,0.8291139240506329,0.7449664429530202
3,25,0.8173076923076923,0.7647058823529411
3,27,0.8581560283687943,0.8085106382978723
3,23,0.8280467445742905,0.8
3,24,0.8578767123287672,0.7571428571428571
3,23,0.8224755700325733,0.7945205479452054
3,25,0.8474295190713101,0.7402597402597403
3,28,0.8556521739130435,0.7724137931034483
3,29,0.8629629629629629,0.8344827586206897
3,28,0.839344262295082,0.7419354838709677
3,23,0.8548672566371681,0.816793893129771
3,27,0.8466898954703833,0.8439716312056738
3,25,0.8355263157894737,0.7777777777777778
3,25,0.8650646950092421,0.851063829787234
3,23,0.8355481727574751,0.7843137254901961
3,24,0.8427152317880795,0.7323943661971831
3,25,0.8330550918196995,0.7806451612903226
3,24,0.8527918781725888,0.7333333333333333
3,24,0.8214285714285714,0.7051282051282052
3,24,0.8206349206349206,0.7707006369426752
3,28,0.8388704318936877,0.8206896551724138
3,24,0.8055130168453293,0.7730061349693251
3,25,0.8407224958949097,0.7517241379310344
3,24,0.8441127694859039,0.7662337662337663
3,24,0.8464223385689355,0.8163265306122449
3,28,0.8235294117647058,0.7272727272727273
3,24,0.8245901639344262,0.7901234567901234
3,24,0.8430335097001763,0.8266666666666667
3,25,0.8357963875205254,0.759493670886076
3,25,0.8540268456375839,0.75177304964539
4,70,0.9208103130755064,0.8613138686131386
4,68,0.9061433447098977,0.7808219178082192
4,64,0.9145454545454546,0.7947019867549668
4,63,0.8903878583473862,0.8064516129032258
4,63,0.8935108153078203,0.7379310344827587
4,68,0.9197860962566845,0.7430555555555556
4,69,0.9103214890016921,0.7622377622377622
4,64,0.9108391608391608,0.7573529411764706
4,71,0.9011925042589438,0.8014184397163121
4,66,0.9215686274509803,0.7483443708609272
4,65,0.924908424908425,0.8188405797101449
4,73,0.9022687609075044,0.7832167832167832
4,58,0.9273422562141491,0.832
4,74,0.9194395796847635,0.8111888111888111
4,69,0.9166666666666666,0.8503937007874016
4,62,0.9055649241146712,0.7615384615384615
4,67,0.9242144177449169,0.8360655737704918
4,71,0.8754098360655738,0.8164556962025317
4,66,0.8916256157635468,0.738255033557047
4,72,0.8948247078464107,0.7876712328767124
4,62,0.9100719424460432,0.8142857142857143
4,61,0.891566265060241,0.7876712328767124
4,65,0.8991452991452992,0.7612903225806451
4,73,0.9124343257443083,0.8057553956834532
4,68,0.921875,0.6923076923076923
4,76,0.9108061749571184,0.8088235294117647
4,66,0.8974789915966387,0.7733333333333333
4,74,0.9293286219081273,0.7785714285714286
4,70,0.9238938053097345,0.7902097902097902
4,70,0.8969594594594594,0.8057553956834532
4,61,0.9075043630017452,0.7816901408450704
4,67,0.9124343257443083,0.7567567567567568
4,65,0.9025270758122743,0.8456375838926175
4,62,0.9274336283185841,0.6754966887417219
4,68,0.9097472924187726,0.7671232876712328
4,66,0.910873440285205,0.8309859154929577
4,63,0.9259259259259259,0.7313432835820896
4,63,0.8911222780569514,0.7794117647058824
4,67,0.9140893470790378,0.7517241379310344
4,65,0.900523560209424,0.7960526315789473
4,66,0.9163763066202091,0.7664233576642335
4,66,0.8981001727115717,0.7659574468085106
4,68,0.8987993138936535,0.7972027972027972
4,71,0.9163636363636364,0.7801418439716312
4,69,0.9175627240143369,0.7956204379562044
4,67,0.9137323943661971,0.7769230769230769
4,62,0.9054290718038529,0.8071428571428572
4,58,0.9257884972170687,0.723404255319149
4,71,0.8984771573604061,0.7880794701986755
4,70,0.9103690685413005,0.825503355704698
4,69,0.9132653061224489,0.7371794871794872
4,67,0.9101899827288429,0.7162162162162162
4,60,0.9157894736842105,0.7446808510638298
4,67,0.8798076923076923,0.7315436241610739
4,62,0.915129151291513,0.8111888111888111
4,75,0.9302325581395349,0.7342657342657343
4,64,0.9094076655052264,0.7622377622377622
4,75,0.8991452991452992,0.8176100628930818
4,69,0.8964941569282137,0.7608695652173914
4,70,0.9095652173913044,0.7793103448275862
4,66,0.9156414762741653,0.753731343283582
4,72,0.9154929577464789,0.7894736842105263
4,73,0.9086206896551724,0.8111888111888111
4,63,0.9092495636998255,0.7938931297709924
4,62,0.9166666666666666,0.7608695652173914
4,69,0.8967213114754098,0.7419354838709677
4,61,0.9094076655052264,0.7894736842105263
4,72,0.9197207678883071,0.7482517482517482
4,66,0.9182948490230906,0.7628205128205128
4,63,0.9380863039399625,0.7952755905511811
4,62,0.8970331588132635,0.8309859154929577
4,66,0.8865478119935171,0.7070063694267515
4,65,0.9081272084805654,0.8111888111888111
4,72,0.9131175468483816,0.7671232876712328
4,55,0.8676975945017182,0.8309859154929577
4,67,0.8901830282861897,0.7515923566878981
4,73,0.9154929577464789,0.7770700636942676
4,74,0.9144851657940664,0.7785234899328859
4,64,0.8926174496644296,0.8027210884353742
4,67,0.9153439153439153,0.813953488372093
4,69,0.9005059021922428,0.7671232876712328
4,66,0.8711755233494364,0.7702702702702703
4,65,0.9071803852889667,0.7816901408450704
4,67,0.9218181818181819,0.7908496732026143
4,67,0.9074733096085409,0.8201438848920863
4,65,0.9001663893510815,0.7086092715231788
4,71,0.9117647058823529,0.7552447552447552
4,69,0.9296296296296296,0.7751937984496124
4,66,0.9042735042735043,0.7737226277372263
4,70,0.8970099667774086,0.7777777777777778
4,59,0.9233716475095786,0.8111888111888111
4,63,0.8951890034364262,0.7857142857142857
4,67,0.9095744680851063,0.8014184397163121
4,63,0.8921232876712328,0.8074074074074075
4,68,0.9198606271777003,0.7101449275362319
4,64,0.9003436426116839,0.7851851851851852
4,62,0.8955479452054794,0.7808219178082192
4,64,0.8954468802698144,0.7714285714285715
4,63,0.9320754716981132,0.7956204379562044
4,68,0.9006968641114983,0.8194444444444444
4,65,0.9032815198618307,0.7841726618705036
4,70,0.9092495636998255,0.7516339869281046
4,68,0.8932203389830509,0.7847222222222222
4,74,0.9250871080139372,0.7553956834532374
4,64,0.8888888888888888,0.7103448275862069
4,62,0.8975694444444444,0.7941176470588235
4,73,0.9103690685413005,0.8235294117647058
4,68,0.8793388429752066,0.8
4,63,0.9078014184397163,0.7875
4,64,0.9127272727272727,0.8074074074074075
4,65,0.9388888888888889,0.7857142857142857
4,65,0.910958904109589,0.7872340425531915
4,69,0.8938640132669984,0.7207792207792207
4,60,0.9139784946236559,0.777027027027027
4,67,0.9017543859649123,0.8195488721804511
4,65,0.9169611307420494,0.7984496124031008
4,67,0.901213171577123,0.7943262411347518
4,75,0.9199288256227758,0.8115942028985508
4,68,0.9239130434782609,0.8043478260869565
4,75,0.9060955518945635,0.7241379310344828
4,70,0.9232111692844677,0.7028985507246377
4,67,0.9184397163120568,0.7945205479452054
4,66,0.8964941569282137,0.7354838709677419
4,64,0.9053356282271945,0.7571428571428571
4,74,0.9148211243611585,0.7482014388489209
4,73,0.9187725631768953,0.8174603174603174
4,75,0.9232111692844677,0.7368421052631579
4,68,0.8996598639455783,0.7985074626865671
4,59,0.9130434782608695,0.7761194029850746
4,67,0.9013605442176871,0.7986577181208053
4,72,0.9012345679012346,0.8137931034482758
4,70,0.9008695652173913,0.785234899328859
4,68,0.9143356643356644,0.7484276729559748
4,63,0.9205776173285198,0.8429752066115702
4,68,0.935251798561151,0.7226277372262774
4,68,0.8914473684210527,0.7421383647798742
4,63,0.9235181644359465,0.8142857142857143
4,64,0.9147826086956522,0.7417218543046358
4,76,0.9363636363636364,0.7642857142857142
4,67,0.924187725631769,0.7709923664122137
4,70,0.9283088235294118,0.7947019867549668
4,68,0.9157894736842105,0.75
4,64,0.9,0.8
4,66,0.9147424511545293,0.84375
4,68,0.9015544041450777,0.7887323943661971
4,71,0.902946273830156,0.8015267175572519
4,75,0.9313543599257885,0.8308823529411765
4,65,0.9265536723163842,0.8538461538461538
4,71,0.9333333333333333,0.7741935483870968
4,73,0.924956369982548,0.7142857142857143
4,70,0.9035087719298246,0.8181818181818182
4,66,0.911190053285968,0.7697841726618705
4,68,0.8855721393034826,0.7622377622377622
4,66,0.9075043630017452,0.7938931297709924
4,68,0.9245960502692998,0.7482014388489209
4,65,0.8868243243243243,0.7866666666666666
4,66,0.933456561922366,0.7969924812030075
4,75,0.905,0.7310344827586207
4,71,0.9039735099337748,0.72
4,68,0.9298892988929889,0.8333333333333334
4,66,0.8979933110367893,0.7536231884057971
4,77,0.9105960264900662,0.7279411764705882
4,60,0.9236363636363636,0.75
4,65,0.9274336283185841,0.7664233576642335
4,61,0.9039855072463768,0.8206896551724138
4,65,0.91005291005291,0.7870967741935484
4,74,0.9169611307420494,0.8175182481751825
4,64,0.9019607843137255,0.8125
4,70,0.9064124783362218,0.7672955974842768
4,66,0.9325842696629213,0.8045112781954887
4,69,0.9064124783362218,0.7867647058823529
4,57,0.891566265060241,0.7883211678832117
4,70,0.8981324278438031,0.7714285714285715
4,66,0.8996598639455783,0.7517241379310344
4,63,0.9118705035971223,0.7664233576642335
4,67,0.9020979020979021,0.7671232876712328
4,69,0.9151943462897526,0.7913669064748201
4,62,0.9054054054054054,0.7375886524822695
4,66,0.9156626506024096,0.6973684210526315
4,69,0.8855218855218855,0.7770700636942676
4,65,0.8968386023294509,0.7189542483660131
4,61,0.9236499068901304,0.823076923076923
4,69,0.9290909090909091,0.8194444444444444
4,68,0.8984771573604061,0.7482014388489209
4,71,0.8904109589041096,0.7777777777777778
4,68,0.9065255731922398,0.8057553956834532
4,69,0.9058614564831261,0.8561151079136691
4,67,0.9040404040404041,0.7483443708609272
4,67,0.9191564147627417,0.7266187050359713
4,65,0.9038461538461539,0.782051282051282
4,75,0.9253996447602132,0.7651006711409396
4,75,0.9081632653061225,0.7916666666666666
4,64,0.9211009174311927,0.8235294117647058
4,62,0.9412844036697248,0.7037037037037037
4,66,0.8860544217687075,0.7816901408450704
4,66,0.9104991394148021,0.7464788732394366
4,63,0.9006968641114983,0.8235294117647058
4,64,0.9154676258992805,0.7708333333333334
4,68,0.9412878787878788,0.8181818181818182
4,63,0.9120287253141831,0.7985074626865671
5,117,0.9722222222222222,0.7730496453900709
5,104,0.9482142857142857,0.8345864661654135
5,108,0.9539249146757679,0.7218543046357616
5,107,0.9584775086505191,0.7464788732394366
5,113,0.9782214156079855,0.7925925925925926
5,91,0.9494584837545126,0.8041958041958042
5,110,0.9626334519572953,0.8153846153846154
5,112,0.9667250437828371,0.7686567164179104
5,106,0.9454855195911414,0.7536231884057971
5,116,0.9806338028169014,0.7480916030534351
5,116,0.9511343804537522,0.8201438848920863
5,104,0.9424083769633508,0.8102189781021898
5,103,0.9710144927536232,0.8333333333333334
5,109,0.9619565217391305,0.8095238095238095
5,109,0.9588550983899821,0.8029197080291971
5,102,0.9587073608617595,0.8187919463087249
5,106,0.9584086799276673,0.8391608391608392
5,107,0.9552772808586762,0.815068493150685
5,102,0.9766606822262118,0.7443609022556391
5,112,0.9510961214165261,0.7361111111111112
5,111,0.9567474048442907,0.7785234899328859
5,102,0.9577702702702703,0.7071428571428572
5,102,0.9630281690140845,0.7218045112781954
5,110,0.9556313993174061,0.7593984962406015
5,113,0.9665492957746479,0.7552447552447552
5,109,0.9752650176678446,0.7083333333333334
5,103,0.9752212389380531,0.7196969696969697
5,108,0.9668411867364747,0.7412587412587412
5,97,0.9578754578754579,0.8062015503875969
5,113,0.9752212389380531,0.7142857142857143
5,111,0.9553264604810997,0.7591240875912408
5,112,0.9681978798586572,0.7985074626865671
5,116,0.9636048526863085,0.7674418604651163
5,99,0.9533678756476683,0.7142857142857143
5,108,0.9599303135888502,0.7424242424242424
5,111,0.9745916515426497,0.8017241379310345
5,104,0.9681978798586572,0.7605633802816901
5,102,0.9443478260869566,0.7769230769230769
5,114,0.9820143884892086,0.7611940298507462
5,117,0.9769911504424779,0.7285714285714285
5,96,0.9445407279029463,0.7430555555555556
5,109,0.9644128113879004,0.7876712328767124
5,112,0.9556737588652482,0.8278145695364238
5,102,0.9560067681895094,0.6645161290322581
5,106,0.9625668449197861,0.7786259541984732
5,106,0.9732142857142857,0.8
5,110,0.9575221238938053,0.7876712328767124
5,105,0.9743119266055046,0.792
5,106,0.9493891797556719,0.7972972972972973
5,105,0.9537671232876712,0.7133333333333334
5,107,0.96,0.7388059701492538
5,108,0.9596491228070175,0.7894736842105263
5,105,0.9595070422535211,0.7724137931034483
5,117,0.9630931458699473,0.7894736842105263
5,117,0.974910394265233,0.8
5,100,0.9612676056338029,0.7737226277372263
5,107,0.9647887323943662,0.7578125
5,109,0.9430051813471503,0.8095238095238095
5,120,0.9615384615384616,0.7687074829931972
5,108,0.9551724137931035,0.7835820895522388
5,114,0.9696969696969697,0.773109243697479
5,109,0.9632224168126094,0.7714285714285715
5,116,0.9429065743944637,0.8300653594771242
5,112,0.9666666666666667,0.7602739726027398
5,102,0.9481865284974094,0.7536231884057971
5,110,0.9751332149200711,0.7348484848484849
5,109,0.9596491228070175,0.75177304964539
5,106,0.9806338028169014,0.7285714285714285
5,111,0.9747292418772563,0.835820895522388
5,112,0.9735449735449735,0.7272727272727273
5,107,0.972972972972973,0.8321678321678322
5,107,0.95,0.7635135135135135
5,102,0.9763636363636363,0.7152777777777778
5,114,0.9733570159857904,0.7333333333333333
5,109,0.9623655913978495,0.8283582089552238
5,110,0.9695340501792115,0.7872340425531915
5,109,0.9554367201426025,0.8188405797101449
5,110,0.9715302491103203,0.7448275862068966
5,110,0.9822380106571936,0.7103448275862069
5,108,0.9690346083788707,0.8125
5,110,0.9693140794223827,0.8082191780821918
5,107,0.9777365491651205,0.8235294117647058
5,109,0.9578947368421052,0.7608695652173914
5,109,0.9712230215827338,0.7428571428571429
5,108,0.9449378330373002,0.8582089552238806
5,105,0.9732620320855615,0.7567567567567568
5,104,0.9767441860465116,0.7518796992481203
5,112,0.9707495429616088,0.7569444444444444
5,109,0.9782608695652174,0.7697841726618705
5,115,0.9764492753623188,0.7803030303030303
5,113,0.9436860068259386,0.7608695652173914
5,101,0.9388794567062818,0.7027027027027027
5,115,0.9731663685152058,0.7647058823529411
5,112,0.9525483304042179,0.8137931034482758
5,111,0.9666666666666667,0.7777777777777778
5,116,0.9696428571428571,0.7931034482758621
5,109,0.9462738301559792,0.722972972972973
5,113,0.9726775956284153,0.7786259541984732
5,111,0.9664902998236331,0.75177304964539
5,102,0.9598603839441536,0.7448275862068966
5,118,0.9696428571428571,0.8309859154929577
5,112,0.9768683274021353,0.7323943661971831
5,108,0.9777777777777777,0.8059701492537313
5,113,0.9694793536804309,0.8
5,117,0.9712230215827338,0.7883211678832117
5,102,0.964349376114082,0.7712418300653595
5,107,0.9661921708185054,0.7552447552447552
5,110,0.9543859649122807,0.7985611510791367
5,104,0.9506172839506173,0.7733333333333333
5,98,0.9393939393939394,0.8582089552238806
5,111,0.9664310954063604,0.7887323943661971
5,117,0.968141592920354,0.8088235294117647
5,112,0.9507908611599297,0.7816901408450704
5,114,0.9714285714285714,0.78125
5,105,0.968476357267951,0.7006802721088435
5,111,0.9732142857142857,0.7569444444444444
5,106,0.9732142857142857,0.7716535433070866
5,110,0.9661921708185054,0.76
5,103,0.9463667820069204,0.7602739726027398
5,114,0.9623655913978495,0.8285714285714286
5,111,0.9701230228471002,0.7671232876712328
5,107,0.9557069846678024,0.7236842105263158
5,109,0.9576719576719577,0.7928571428571428
5,95,0.9632352941176471,0.837037037037037
5,109,0.9764065335753176,0.7445255474452555
5,110,0.9419014084507042,0.8157894736842105
5,118,0.9731182795698925,0.7905405405405406
5,108,0.9715808170515098,0.7931034482758621
5,105,0.946551724137931,0.7676056338028169
5,106,0.9710669077757685,0.7661290322580645
5,110,0.9695885509838998,0.7328767123287672
5,118,0.9763636363636363,0.7746478873239436
5,110,0.9718804920913884,0.7846153846153846
5,116,0.9770318021201413,0.762589928057554
5,107,0.972875226039783,0.8015267175572519
5,110,0.971830985915493,0.7426470588235294
5,104,0.9631675874769797,0.7753623188405797
5,113,0.933786078098472,0.7828947368421053
5,108,0.9375,0.743421052631579
5,104,0.9595070422535211,0.7428571428571429
5,108,0.969258589511754,0.7931034482758621
5,108,0.9575221238938053,0.8444444444444444
5,97,0.9811320754716981,0.7191780821917808
5,105,0.9798534798534798,0.8059701492537313
5,113,0.9849340866290018,0.8125
5,105,0.9759704251386322,0.8181818181818182
5,106,0.9716312056737588,0.7410071942446043
5,116,0.9838709677419355,0.7734375
5,109,0.9784560143626571,0.782312925170068
5,99,0.9430051813471503,0.7615894039735099
5,112,0.9786476868327402,0.7786259541984732
5,110,0.9554794520547946,0.7883211678832117
5,119,0.9710669077757685,0.7777777777777778
5,105,0.9536082474226805,0.7588652482269503
5,107,0.9628975265017667,0.7391304347826086
5,116,0.9516994633273703,0.8251748251748252
5,104,0.9737827715355806,0.8359375
5,111,0.9607142857142857,0.7816901408450704
5,117,0.9676840215439856,0.7919463087248322
5,109,0.9713261648745519,0.7226890756302521
5,111,0.9628318584070796,0.7862068965517242
5,106,0.9635416666666666,0.7593984962406015
5,111,0.9662522202486679,0.8473282442748091
5,106,0.9554367201426025,0.8512396694214877
5,111,0.969258589511754,0.8156028368794326
5,99,0.9769911504424779,0.6984126984126984
5,98,0.9682539682539683,0.7357142857142858
5,101,0.9715302491103203,0.75
5,112,0.969147005444646,0.8088235294117647
5,113,0.9552772808586762,0.8368794326241135
5,104,0.9469964664310954,0.815068493150685
5,99,0.958041958041958,0.7664233576642335
5,102,0.9672131147540983,0.7867647058823529
5,106,0.9526315789473684,0.7642857142857142
5,98,0.9376053962900506,0.7205882352941176
5,111,0.9744058500914077,0.7737226277372263
5,108,0.9486301369863014,0.7676056338028169
5,109,0.9723247232472325,0.828125
5,114,0.9581151832460733,0.7647058823529411
5,109,0.9434931506849316,0.782608695652174
5,108,0.9522184300341296,0.7205882352941176
5,108,0.9612676056338029,0.7659574468085106
5,104,0.9559859154929577,0.7832167832167832
5,102,0.9536878216123499,0.7364864864864865
5,118,0.9609929078014184,0.7867647058823529
5,102,0.9449225473321858,0.8031496062992126
5,95,0.9350877192982456,0.7638888888888888
5,107,0.9630281690140845,0.7638888888888888
5,109,0.9658886894075404,0.8074074074074075
5,114,0.973404255319149,0.7651515151515151
5,114,0.9395017793594306,0.8609271523178808
5,105,0.96875,0.8359375
5,112,0.9628318584070796,0.7769784172661871
5,110,0.9620034542314335,0.751937984496124
5,107,0.9575221238938053,0.7720588235294118
5,101,0.9584086799276673,0.8102189781021898
5,102,0.9809885931558935,0.8235294117647058
5,109,0.9464285714285714,0.8571428571428571
5,116,0.9609929078014184,0.7945205479452054
5,106,0.9646017699115044,0.7132352941176471
6,128,0.9891891891891892,0.7571428571428571
6,136,1.0,0.7769230769230769
6,136,0.9946236559139785,0.7777777777777778
6,121,0.9823943661971831,0.72
6,122,0.9752650176678446,0.7714285714285715
6,132,0.9928698752228164,0.7651515151515151
6,135,0.9892086330935251,0.8091603053435115
6,134,0.9926873857404022,0.8115942028985508
6,130,0.9963570127504554,0.8115942028985508
6,129,0.9840989399293286,0.7551020408163265
6,129,0.9946808510638298,0.7557251908396947
6,129,0.9894179894179894,0.7328767123287672
6,127,0.980701754385965,0.7401574803149606
6,132,0.9946714031971581,0.7419354838709677
6,129,0.982174688057041,0.8263888888888888
6,125,1.0,0.753731343283582
6,135,0.9908424908424909,0.8125
6,134,1.0,0.7372262773722628
6,131,0.9945945945945946,0.7785714285714286
6,126,0.9930191972076788,0.7829457364341085
6,121,0.9873188405797102,0.7608695652173914
6,139,1.0,0.7878787878787878
6,130,0.9928571428571429,0.732484076433121
6,129,0.9894179894179894,0.7697841726618705
6,126,0.9891500904159132,0.7753623188405797
6,129,0.9910554561717353,0.75
6,119,0.9791666666666666,0.7816901408450704
6,134,0.9927797833935018,0.7605633802816901
6,132,0.9929577464788732,0.7342657342657343
6,135,0.9964285714285714,0.75
6,139,0.9872727272727273,0.7954545454545454
6,129,0.9838420107719928,0.8222222222222222
6,137,0.9964285714285714,0.7832167832167832
6,127,0.9838129496402878,0.8106060606060606
6,137,0.9701754385964912,0.7785234899328859
6,135,0.9928825622775801,0.7602739726027398
6,120,0.99822695035461,0.7368421052631579
6,126,0.9856373429084381,0.7651006711409396
6,121,0.9963963963963964,0.7794117647058824
6,120,0.9695340501792115,0.7985074626865671
6,135,0.9874551971326165,0.8088235294117647
6,136,0.9948096885813149,0.7285714285714285
6,130,0.9946236559139785,0.7573529411764706
6,136,0.9946332737030411,0.8055555555555556
6,128,0.9982238010657194,0.7285714285714285
6,127,0.9930191972076788,0.7266187050359713
6,135,1.0,0.7883211678832117
6,142,0.9963833634719711,0.8115942028985508
6,129,0.9928443649373881,0.7291666666666666
6,133,0.9946808510638298,0.7698412698412699
6,127,0.9857651245551602,0.8115942028985508
6,137,0.9945652173913043,0.8046875
6,132,0.9945255474452555,0.7801418439716312
6,132,0.9982078853046595,0.7857142857142857
6,140,0.9822380106571936,0.8294573643410853
6,126,0.9892086330935251,0.8278688524590164
6,133,0.9858156028368794,0.7535211267605634
6,139,0.9946524064171123,0.7832167832167832
6,128,0.9928571428571429,0.7692307692307693
6,116,0.9873873873873874,0.75
6,130,0.9893238434163701,0.7819548872180451
6,131,0.9825479930191972,0.765625
6,129,0.9946996466431095,0.7318840579710145
6,140,1.0,0.8115942028985508
6,124,0.9873646209386282,0.781021897810219
6,143,0.9963503649635036,0.8721804511278195
6,120,0.9875222816399287,0.7482517482517482
6,140,0.9928698752228164,0.7916666666666666
6,126,0.9964028776978417,0.7445255474452555
6,126,0.9785714285714285,0.7777777777777778
6,129,0.9909584086799277,0.7569444444444444
6,129,0.9806678383128296,0.7669172932330827
6,138,0.9982142857142857,0.7518796992481203
6,131,0.9963702359346642,0.7777777777777778
6,120,0.9858657243816255,0.7573529411764706
6,116,0.9748201438848921,0.7681159420289855
6,138,0.9856887298747764,0.8014184397163121
6,128,0.9946428571428572,0.7816901408450704
6,117,0.9873873873873874,0.7424242424242424
6,130,0.9910714285714286,0.7925925925925926
6,127,0.9946332737030411,0.7714285714285715
6,118,0.9821428571428571,0.7538461538461538
6,122,0.9927797833935018,0.8106060606060606
6,122,0.9857142857142858,0.7941176470588235
6,138,1.0,0.7659574468085106
6,131,1.0,0.7863247863247863
6,132,0.9964539007092199,0.7741935483870968
6,123,0.9774305555555556,0.7175572519083969
6,133,0.9891500904159132,0.7793103448275862
6,143,0.9946996466431095,0.7633587786259542
6,138,0.9946524064171123,0.7375886524822695
6,132,0.9964221824686941,0.7761194029850746
6,128,0.9929577464788732,0.7318840579710145
6,122,0.9911190053285968,0.7481481481481481
6,117,0.990909090909091,0.7633587786259542
6,128,0.9963898916967509,0.7461538461538462
6,127,0.9843478260869565,0.7404580152671756
6,123,0.9927140255009107,0.7753623188405797
6,127,0.9875,0.7518796992481203
6,134,0.9964539007092199,0.7867647058823529
6,122,0.9928057553956835,0.753968253968254
6,129,0.9805309734513274,0.8142857142857143
6,139,0.9874776386404294,0.7777777777777778
6,133,0.9891500904159132,0.8248175182481752
6,139,0.9928057553956835,0.7482014388489209
6,137,0.9892665474060823,0.7785714285714286
6,130,0.9946043165467626,0.7352941176470589
6,138,0.9928952042628775,0.7928571428571428
6,138,0.9963833634719711,0.8484848484848485
6,134,0.9912891986062717,0.7163120567375887
6,124,0.9911347517730497,0.7357142857142858
6,133,0.9806338028169014,0.8225806451612904
6,132,0.9894179894179894,0.7535211267605634
6,123,0.986013986013986,0.7372262773722628
6,129,0.9911816578483245,0.6950354609929078
6,125,0.9891891891891892,0.7410071942446043
6,126,0.9912280701754386,0.7443609022556391
6,131,0.9753521126760564,0.8071428571428572
6,132,0.9875444839857651,0.7571428571428571
6,132,0.9893428063943162,0.7674418604651163
6,132,0.9824868651488616,0.7753623188405797
6,131,0.9873873873873874,0.821917808219178
6,129,0.9803571428571428,0.8
6,129,0.9945255474452555,0.7969924812030075
6,130,0.9892665474060823,0.7898550724637681
6,133,0.9894179894179894,0.7801418439716312
6,133,0.9876543209876543,0.7714285714285715
6,130,0.9844559585492227,0.7094594594594594
6,136,0.9964601769911504,0.7361111111111112
6,116,0.980072463768116,0.7786259541984732
6,129,0.9910714285714286,0.8057553956834532
6,123,0.9909420289855072,0.7676056338028169
6,139,0.982174688057041,0.8085106382978723
6,122,0.9928952042628775,0.7253521126760564
6,125,0.9947368421052631,0.7424242424242424
6,131,0.9842931937172775,0.753968253968254
6,136,0.9857142857142858,0.8214285714285714
6,129,0.9838420107719928,0.7676056338028169
6,131,0.9982078853046595,0.7619047619047619
6,131,0.9702797202797203,0.7847222222222222
6,127,0.9946996466431095,0.7517241379310344
6,131,0.9964221824686941,0.75
6,130,0.9946332737030411,0.8013245033112583
6,124,0.9910071942446043,0.7878787878787878
6,130,0.9928825622775801,0.7803030303030303
6,138,0.9945945945945946,0.7867647058823529
6,126,0.9859649122807017,0.7357142857142858
6,137,0.987410071942446,0.8129496402877698
6,128,0.9804270462633452,0.7819548872180451
6,127,0.9913194444444444,0.7266666666666667
6,136,0.9893048128342246,0.7898550724637681
6,140,0.9945945945945946,0.8045112781954887
6,127,0.9858906525573192,0.8
6,125,0.9704347826086956,0.7338129496402878
6,132,0.9927797833935018,0.7555555555555555
6,122,0.9909255898366606,0.782608695652174
6,124,0.9859649122807017,0.7101449275362319
6,136,0.9927927927927928,0.7960526315789473
6,137,0.9876760563380281,0.7596899224806202
6,128,0.9911504424778761,0.7481481481481481
6,133,0.9838129496402878,0.7573529411764706
6,132,0.9890310786106032,0.8014705882352942
6,137,0.9912126537785588,0.7676056338028169
6,130,0.992831541218638,0.7622377622377622
6,117,0.9872727272727273,0.7708333333333334
6,133,0.9859894921190894,0.784
6,122,0.9927797833935018,0.782312925170068
6,138,0.9963768115942029,0.8292682926829268
6,138,0.9982014388489209,0.7671232876712328
6,137,0.9822380106571936,0.8015267175572519
6,136,0.9911032028469751,0.784
6,123,0.9912126537785588,0.7555555555555555
6,125,0.9756521739130435,0.7375886524822695
6,129,0.9928443649373881,0.7465753424657534
6,121,0.9893805309734514,0.7131782945736435
6,122,0.9856373429084381,0.7593984962406015
6,135,0.9964349376114082,0.75
6,125,0.9875222816399287,0.7874015748031497
6,131,0.9911504424778761,0.7575757575757576
6,123,0.9857397504456328,0.7923076923076923
6,129,0.9927667269439421,0.7720588235294118
6,130,0.9768270944741533,0.7651515151515151
6,125,0.9738675958188153,0.7352941176470589
6,142,0.9982174688057041,0.8014184397163121
6,135,0.9859402460456942,0.753968253968254
6,130,0.9928825622775801,0.7575757575757576
6,133,0.9803571428571428,0.7883211678832117
6,138,0.9981751824817519,0.7950819672131147
6,133,0.9928698752228164,0.8153846153846154
6,130,0.9964028776978417,0.7777777777777778
6,123,0.9945750452079566,0.7297297297297297
6,134,0.9982174688057041,0.762962962962963
6,129,0.9912891986062717,0.6811594202898551
6,143,0.9928952042628775,0.8134328358208955
6,122,0.9854014598540146,0.8188405797101449
6,133,0.9928057553956835,0.7702702702702703
6,131,0.9911347517730497,0.7801418439716312
6,134,0.9822064056939501,0.8102189781021898
6,133,0.9945848375451264,0.8076923076923077
6,122,0.9926873857404022,0.8043478260869565
7,148,1.0,0.7724137931034483
7,137,0.9982363315696648,0.7671232876712328
7,135,0.9929078014184397,0.7816901408450704
7,133,0.9929328621908127,0.7426470588235294
7,129,1.0,0.7647058823529411
7,144,1.0,0.7880794701986755
7,127,1.0,0.7424242424242424
7,141,1.0,0.8175182481751825
7,143,1.0,0.8091603053435115
7,131,0.99822695035461,0.788135593220339
7,140,1.0,0.8059701492537313
7,132,1.0,0.781021897810219
7,135,0.9981884057971014,0.8095238095238095
7,136,0.9928443649373881,0.8153846153846154
7,142,1.0,0.821917808219178
7,141,1.0,0.7709923664122137
